,OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
7779,2018-03-23,200,200,OFF-PEAK,Real Time,Load Zone CPS,12.18
7780,2018-03-23,300,215,OFF-PEAK,Real Time,Load Zone CPS,12.32
7781,2018-03-23,300,230,OFF-PEAK,Real Time,Load Zone CPS,12.27
7782,2018-03-23,300,245,OFF-PEAK,Real Time,Load Zone CPS,12.25
7783,2018-03-23,300,300,OFF-PEAK,Real Time,Load Zone CPS,11.69
7784,2018-03-23,400,315,OFF-PEAK,Real Time,Load Zone CPS,11.29
7785,2018-03-23,400,330,OFF-PEAK,Real Time,Load Zone CPS,12.19
7786,2018-03-23,400,345,OFF-PEAK,Real Time,Load Zone CPS,12.19
7787,2018-03-23,400,400,OFF-PEAK,Real Time,Load Zone CPS,12.07
7788,2018-03-23,500,415,OFF-PEAK,Real Time,Load Zone CPS,12.19
7789,2018-03-23,500,430,OFF-PEAK,Real Time,Load Zone CPS,12.32
7790,2018-03-23,500,445,OFF-PEAK,Real Time,Load Zone CPS,12.86
7791,2018-03-23,500,500,OFF-PEAK,Real Time,Load Zone CPS,13.16
7792,2018-03-23,600,515,OFF-PEAK,Real Time,Load Zone CPS,14.1
7793,2018-03-23,600,530,OFF-PEAK,Real Time,Load Zone CPS,14.81
7794,2018-03-23,600,545,OFF-PEAK,Real Time,Load Zone CPS,15.74
7795,2018-03-23,600,600,OFF-PEAK,Real Time,Load Zone CPS,17.1
7796,2018-03-23,700,615,PEAKWD,Real Time,Load Zone CPS,25.03
7797,2018-03-23,700,630,PEAKWD,Real Time,Load Zone CPS,24.3
7798,2018-03-23,700,645,PEAKWD,Real Time,Load Zone CPS,25.11
7799,2018-03-23,700,700,PEAKWD,Real Time,Load Zone CPS,21.88
7800,2018-03-23,800,715,PEAKWD,Real Time,Load Zone CPS,19.98
7801,2018-03-23,800,730,PEAKWD,Real Time,Load Zone CPS,19.43
7802,2018-03-23,800,745,PEAKWD,Real Time,Load Zone CPS,16.67
7803,2018-03-23,800,800,PEAKWD,Real Time,Load Zone CPS,14.7
7804,2018-03-23,900,815,PEAKWD,Real Time,Load Zone CPS,15.38
7805,2018-03-23,900,830,PEAKWD,Real Time,Load Zone CPS,16.99
7806,2018-03-23,900,845,PEAKWD,Real Time,Load Zone CPS,15.76
7807,2018-03-23,900,900,PEAKWD,Real Time,Load Zone CPS,15.51
7808,2018-03-23,1000,915,PEAKWD,Real Time,Load Zone CPS,13.7
7809,2018-03-23,1000,930,PEAKWD,Real Time,Load Zone CPS,13.89
7810,2018-03-23,1000,945,PEAKWD,Real Time,Load Zone CPS,16.05
7811,2018-03-23,1000,1000,PEAKWD,Real Time,Load Zone CPS,17.05
7812,2018-03-23,1100,1015,PEAKWD,Real Time,Load Zone CPS,16.72
7813,2018-03-23,1100,1030,PEAKWD,Real Time,Load Zone CPS,16.85
7814,2018-03-23,1100,1045,PEAKWD,Real Time,Load Zone CPS,17.08
7815,2018-03-23,1100,1100,PEAKWD,Real Time,Load Zone CPS,16.89
7816,2018-03-23,1200,1115,PEAKWD,Real Time,Load Zone CPS,15.89
7817,2018-03-23,1200,1130,PEAKWD,Real Time,Load Zone CPS,16.36
7818,2018-03-23,1200,1145,PEAKWD,Real Time,Load Zone CPS,17.89
7819,2018-03-23,1200,1200,PEAKWD,Real Time,Load Zone CPS,17.26
7820,2018-03-23,1300,1215,PEAKWD,Real Time,Load Zone CPS,19.41
7821,2018-03-23,1300,1230,PEAKWD,Real Time,Load Zone CPS,18.79
7822,2018-03-23,1300,1245,PEAKWD,Real Time,Load Zone CPS,21.44
7823,2018-03-23,1300,1300,PEAKWD,Real Time,Load Zone CPS,23.26
7824,2018-03-23,1400,1315,PEAKWD,Real Time,Load Zone CPS,18.23
7825,2018-03-23,1400,1330,PEAKWD,Real Time,Load Zone CPS,16.97
7826,2018-03-23,1400,1345,PEAKWD,Real Time,Load Zone CPS,18.46
7827,2018-03-23,1400,1400,PEAKWD,Real Time,Load Zone CPS,19.07
7828,2018-03-23,1500,1415,PEAKWD,Real Time,Load Zone CPS,18.21
7829,2018-03-23,1500,1430,PEAKWD,Real Time,Load Zone CPS,19.23
7830,2018-03-23,1500,1445,PEAKWD,Real Time,Load Zone CPS,19.81
7831,2018-03-23,1500,1500,PEAKWD,Real Time,Load Zone CPS,19.59
7832,2018-03-23,1600,1515,PEAKWD,Real Time,Load Zone CPS,19.85
7833,2018-03-23,1600,1530,PEAKWD,Real Time,Load Zone CPS,20.57
7834,2018-03-23,1600,1545,PEAKWD,Real Time,Load Zone CPS,21.62
7835,2018-03-23,1600,1600,PEAKWD,Real Time,Load Zone CPS,27.02
7836,2018-03-23,1700,1615,PEAKWD,Real Time,Load Zone CPS,24.38
7837,2018-03-23,1700,1630,PEAKWD,Real Time,Load Zone CPS,27.38
7838,2018-03-23,1700,1645,PEAKWD,Real Time,Load Zone CPS,24.63
7839,2018-03-23,1700,1700,PEAKWD,Real Time,Load Zone CPS,22.42
7840,2018-03-23,1800,1715,PEAKWD,Real Time,Load Zone CPS,22.47
7841,2018-03-23,1800,1730,PEAKWD,Real Time,Load Zone CPS,25.26
7842,2018-03-23,1800,1745,PEAKWD,Real Time,Load Zone CPS,21.16
7843,2018-03-23,1800,1800,PEAKWD,Real Time,Load Zone CPS,24.23
7844,2018-03-23,1900,1815,PEAKWD,Real Time,Load Zone CPS,23.82
7845,2018-03-23,1900,1830,PEAKWD,Real Time,Load Zone CPS,23.17
7846,2018-03-23,1900,1845,PEAKWD,Real Time,Load Zone CPS,22.28
7847,2018-03-23,1900,1900,PEAKWD,Real Time,Load Zone CPS,22.58
7848,2018-03-23,2000,1915,PEAKWD,Real Time,Load Zone CPS,23.66
7849,2018-03-23,2000,1930,PEAKWD,Real Time,Load Zone CPS,21.26
7850,2018-03-23,2000,1945,PEAKWD,Real Time,Load Zone CPS,21.31
7851,2018-03-23,2000,2000,PEAKWD,Real Time,Load Zone CPS,23.6
7852,2018-03-23,2100,2015,PEAKWD,Real Time,Load Zone CPS,26.98
7853,2018-03-23,2100,2030,PEAKWD,Real Time,Load Zone CPS,24.08
7854,2018-03-23,2100,2045,PEAKWD,Real Time,Load Zone CPS,21.29
7855,2018-03-23,2100,2100,PEAKWD,Real Time,Load Zone CPS,21.15
7856,2018-03-23,2200,2115,PEAKWD,Real Time,Load Zone CPS,23.4
7857,2018-03-23,2200,2130,PEAKWD,Real Time,Load Zone CPS,24.91
7858,2018-03-23,2200,2145,PEAKWD,Real Time,Load Zone CPS,23.16
7859,2018-03-23,2200,2200,PEAKWD,Real Time,Load Zone CPS,21.56
7860,2018-03-23,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,21.9
7861,2018-03-23,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,25.93
7862,2018-03-23,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.02
7863,2018-03-23,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,17.07
7864,2018-03-23,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,16.13
7865,2018-03-23,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,17.8
7866,2018-03-23,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,14.64
7867,2018-03-23,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,13.69
7868,2018-03-24,100,15,OFF-PEAK,Real Time,Load Zone CPS,14.08
7869,2018-03-24,100,30,OFF-PEAK,Real Time,Load Zone CPS,17.5
7870,2018-03-24,100,45,OFF-PEAK,Real Time,Load Zone CPS,14.49
7871,2018-03-24,100,100,OFF-PEAK,Real Time,Load Zone CPS,12.89
7872,2018-03-24,200,115,OFF-PEAK,Real Time,Load Zone CPS,12.22
7873,2018-03-24,200,130,OFF-PEAK,Real Time,Load Zone CPS,13.13
7874,2018-03-24,200,145,OFF-PEAK,Real Time,Load Zone CPS,14.67
7875,2018-03-24,200,200,OFF-PEAK,Real Time,Load Zone CPS,15.8
7876,2018-03-24,300,215,OFF-PEAK,Real Time,Load Zone CPS,12.67
7877,2018-03-24,300,230,OFF-PEAK,Real Time,Load Zone CPS,15.57
7878,2018-03-24,300,245,OFF-PEAK,Real Time,Load Zone CPS,16.89
7879,2018-03-24,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.62
7880,2018-03-24,400,315,OFF-PEAK,Real Time,Load Zone CPS,16.88
7881,2018-03-24,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.8
7882,2018-03-24,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.98
7883,2018-03-24,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.85
7884,2018-03-24,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.89
7885,2018-03-24,500,430,OFF-PEAK,Real Time,Load Zone CPS,17.14
7886,2018-03-24,500,445,OFF-PEAK,Real Time,Load Zone CPS,17.36
7887,2018-03-24,500,500,OFF-PEAK,Real Time,Load Zone CPS,17.42
7888,2018-03-24,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.11
7889,2018-03-24,600,530,OFF-PEAK,Real Time,Load Zone CPS,17.92
7890,2018-03-24,600,545,OFF-PEAK,Real Time,Load Zone CPS,18.57
7891,2018-03-24,600,600,OFF-PEAK,Real Time,Load Zone CPS,19.09
7892,2018-03-24,700,615,PEAKWD,Real Time,Load Zone CPS,21.14
7893,2018-03-24,700,630,PEAKWD,Real Time,Load Zone CPS,24.62
7894,2018-03-24,700,645,PEAKWD,Real Time,Load Zone CPS,23.07
7895,2018-03-24,700,700,PEAKWD,Real Time,Load Zone CPS,22.84
7896,2018-03-24,800,715,PEAKWD,Real Time,Load Zone CPS,22.52
7897,2018-03-24,800,730,PEAKWD,Real Time,Load Zone CPS,21.33
7898,2018-03-24,800,745,PEAKWD,Real Time,Load Zone CPS,20.64
7899,2018-03-24,800,800,PEAKWD,Real Time,Load Zone CPS,20.41
7900,2018-03-24,900,815,PEAKWD,Real Time,Load Zone CPS,19.83
7901,2018-03-24,900,830,PEAKWD,Real Time,Load Zone CPS,20.95
7902,2018-03-24,900,845,PEAKWD,Real Time,Load Zone CPS,20.9
7903,2018-03-24,900,900,PEAKWD,Real Time,Load Zone CPS,21.65
7904,2018-03-24,1000,915,PEAKWD,Real Time,Load Zone CPS,26.19
7905,2018-03-24,1000,930,PEAKWD,Real Time,Load Zone CPS,23.02
7906,2018-03-24,1000,945,PEAKWD,Real Time,Load Zone CPS,22.83
7907,2018-03-24,1000,1000,PEAKWD,Real Time,Load Zone CPS,22.36
7908,2018-03-24,1100,1015,PEAKWD,Real Time,Load Zone CPS,19.77
7909,2018-03-24,1100,1030,PEAKWD,Real Time,Load Zone CPS,16.95
7910,2018-03-24,1100,1045,PEAKWD,Real Time,Load Zone CPS,16.49
7911,2018-03-24,1100,1100,PEAKWD,Real Time,Load Zone CPS,16.8
7912,2018-03-24,1200,1115,PEAKWD,Real Time,Load Zone CPS,16.74
7913,2018-03-24,1200,1130,PEAKWD,Real Time,Load Zone CPS,15.96
7914,2018-03-24,1200,1145,PEAKWD,Real Time,Load Zone CPS,17.01
7915,2018-03-24,1200,1200,PEAKWD,Real Time,Load Zone CPS,17.13
7916,2018-03-24,1300,1215,PEAKWD,Real Time,Load Zone CPS,17.84
7917,2018-03-24,1300,1230,PEAKWD,Real Time,Load Zone CPS,17.81
7918,2018-03-24,1300,1245,PEAKWD,Real Time,Load Zone CPS,19.27
7919,2018-03-24,1300,1300,PEAKWD,Real Time,Load Zone CPS,19.87
7920,2018-03-24,1400,1315,PEAKWD,Real Time,Load Zone CPS,19.74
7921,2018-03-24,1400,1330,PEAKWD,Real Time,Load Zone CPS,21.58
7922,2018-03-24,1400,1345,PEAKWD,Real Time,Load Zone CPS,20.64
7923,2018-03-24,1400,1400,PEAKWD,Real Time,Load Zone CPS,25.19
7924,2018-03-24,1500,1415,PEAKWD,Real Time,Load Zone CPS,19.25
7925,2018-03-24,1500,1430,PEAKWD,Real Time,Load Zone CPS,19.13
7926,2018-03-24,1500,1445,PEAKWD,Real Time,Load Zone CPS,19.69
7927,2018-03-24,1500,1500,PEAKWD,Real Time,Load Zone CPS,20.24
7928,2018-03-24,1600,1515,PEAKWD,Real Time,Load Zone CPS,20.42
7929,2018-03-24,1600,1530,PEAKWD,Real Time,Load Zone CPS,19.58
7930,2018-03-24,1600,1545,PEAKWD,Real Time,Load Zone CPS,19.67
7931,2018-03-24,1600,1600,PEAKWD,Real Time,Load Zone CPS,19.34
7932,2018-03-24,1700,1615,PEAKWD,Real Time,Load Zone CPS,17.91
7933,2018-03-24,1700,1630,PEAKWD,Real Time,Load Zone CPS,17.79
7934,2018-03-24,1700,1645,PEAKWD,Real Time,Load Zone CPS,18.15
7935,2018-03-24,1700,1700,PEAKWD,Real Time,Load Zone CPS,19.53
7936,2018-03-24,1800,1715,PEAKWD,Real Time,Load Zone CPS,19.82
7937,2018-03-24,1800,1730,PEAKWD,Real Time,Load Zone CPS,18.59
7938,2018-03-24,1800,1745,PEAKWD,Real Time,Load Zone CPS,18.82
7939,2018-03-24,1800,1800,PEAKWD,Real Time,Load Zone CPS,19.79
7940,2018-03-24,1900,1815,PEAKWD,Real Time,Load Zone CPS,20.22
7941,2018-03-24,1900,1830,PEAKWD,Real Time,Load Zone CPS,18.76
7942,2018-03-24,1900,1845,PEAKWD,Real Time,Load Zone CPS,18.36
7943,2018-03-24,1900,1900,PEAKWD,Real Time,Load Zone CPS,17.63
7944,2018-03-24,2000,1915,PEAKWD,Real Time,Load Zone CPS,18.43
7945,2018-03-24,2000,1930,PEAKWD,Real Time,Load Zone CPS,18.53
7946,2018-03-24,2000,1945,PEAKWD,Real Time,Load Zone CPS,22.78
7947,2018-03-24,2000,2000,PEAKWD,Real Time,Load Zone CPS,20.86
7948,2018-03-24,2100,2015,PEAKWD,Real Time,Load Zone CPS,21.02
7949,2018-03-24,2100,2030,PEAKWD,Real Time,Load Zone CPS,20.93
7950,2018-03-24,2100,2045,PEAKWD,Real Time,Load Zone CPS,21.25
7951,2018-03-24,2100,2100,PEAKWD,Real Time,Load Zone CPS,21.08
7952,2018-03-24,2200,2115,PEAKWD,Real Time,Load Zone CPS,20.61
7953,2018-03-24,2200,2130,PEAKWD,Real Time,Load Zone CPS,19.88
7954,2018-03-24,2200,2145,PEAKWD,Real Time,Load Zone CPS,19.35
7955,2018-03-24,2200,2200,PEAKWD,Real Time,Load Zone CPS,19.27
7956,2018-03-24,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,14.74
7957,2018-03-24,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,13.05
7958,2018-03-24,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,11.86
7959,2018-03-24,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,9.6
7960,2018-03-24,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,10.33
7961,2018-03-24,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,13.85
7962,2018-03-24,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,13.61
7963,2018-03-24,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,8.35
7964,2018-03-25,100,15,OFF-PEAK,Real Time,Load Zone CPS,11.56
7965,2018-03-25,100,30,OFF-PEAK,Real Time,Load Zone CPS,15.15
7966,2018-03-25,100,45,OFF-PEAK,Real Time,Load Zone CPS,14.68
7967,2018-03-25,100,100,OFF-PEAK,Real Time,Load Zone CPS,16.78
7968,2018-03-25,200,115,OFF-PEAK,Real Time,Load Zone CPS,16.4
7969,2018-03-25,200,130,OFF-PEAK,Real Time,Load Zone CPS,16.35
7970,2018-03-25,200,145,OFF-PEAK,Real Time,Load Zone CPS,16.44
7971,2018-03-25,200,200,OFF-PEAK,Real Time,Load Zone CPS,16.65
7972,2018-03-25,300,215,OFF-PEAK,Real Time,Load Zone CPS,16.87
7973,2018-03-25,300,230,OFF-PEAK,Real Time,Load Zone CPS,16.96
7974,2018-03-25,300,245,OFF-PEAK,Real Time,Load Zone CPS,16.83
7975,2018-03-25,300,300,OFF-PEAK,Real Time,Load Zone CPS,16.58
7976,2018-03-25,400,315,OFF-PEAK,Real Time,Load Zone CPS,16.56
7977,2018-03-25,400,330,OFF-PEAK,Real Time,Load Zone CPS,16.81
7978,2018-03-25,400,345,OFF-PEAK,Real Time,Load Zone CPS,16.83
7979,2018-03-25,400,400,OFF-PEAK,Real Time,Load Zone CPS,16.7
7980,2018-03-25,500,415,OFF-PEAK,Real Time,Load Zone CPS,16.62
7981,2018-03-25,500,430,OFF-PEAK,Real Time,Load Zone CPS,16.38
7982,2018-03-25,500,445,OFF-PEAK,Real Time,Load Zone CPS,16.33
7983,2018-03-25,500,500,OFF-PEAK,Real Time,Load Zone CPS,16.35
7984,2018-03-25,600,515,OFF-PEAK,Real Time,Load Zone CPS,16.41
7985,2018-03-25,600,530,OFF-PEAK,Real Time,Load Zone CPS,16.56
7986,2018-03-25,600,545,OFF-PEAK,Real Time,Load Zone CPS,16.95
7987,2018-03-25,600,600,OFF-PEAK,Real Time,Load Zone CPS,16.94
7988,2018-03-25,700,615,PEAKWE,Real Time,Load Zone CPS,16.8
7989,2018-03-25,700,630,PEAKWE,Real Time,Load Zone CPS,16.68
7990,2018-03-25,700,645,PEAKWE,Real Time,Load Zone CPS,16.61
7991,2018-03-25,700,700,PEAKWE,Real Time,Load Zone CPS,14.69
7992,2018-03-25,800,715,PEAKWE,Real Time,Load Zone CPS,16.64
7993,2018-03-25,800,730,PEAKWE,Real Time,Load Zone CPS,16.87
7994,2018-03-25,800,745,PEAKWE,Real Time,Load Zone CPS,16.88
7995,2018-03-25,800,800,PEAKWE,Real Time,Load Zone CPS,15.84
7996,2018-03-25,900,815,PEAKWE,Real Time,Load Zone CPS,17.42
7997,2018-03-25,900,830,PEAKWE,Real Time,Load Zone CPS,17.97
7998,2018-03-25,900,845,PEAKWE,Real Time,Load Zone CPS,18.67
7999,2018-03-25,900,900,PEAKWE,Real Time,Load Zone CPS,19.11
8000,2018-03-25,1000,915,PEAKWE,Real Time,Load Zone CPS,19.48
8001,2018-03-25,1000,930,PEAKWE,Real Time,Load Zone CPS,19.68
8002,2018-03-25,1000,945,PEAKWE,Real Time,Load Zone CPS,19.54
8003,2018-03-25,1000,1000,PEAKWE,Real Time,Load Zone CPS,19.4
8004,2018-03-25,1100,1015,PEAKWE,Real Time,Load Zone CPS,19.56
8005,2018-03-25,1100,1030,PEAKWE,Real Time,Load Zone CPS,19.95
8006,2018-03-25,1100,1045,PEAKWE,Real Time,Load Zone CPS,20.05
8007,2018-03-25,1100,1100,PEAKWE,Real Time,Load Zone CPS,20.1
8008,2018-03-25,1200,1115,PEAKWE,Real Time,Load Zone CPS,20.17
8009,2018-03-25,1200,1130,PEAKWE,Real Time,Load Zone CPS,20.84
8010,2018-03-25,1200,1145,PEAKWE,Real Time,Load Zone CPS,21.33
8011,2018-03-25,1200,1200,PEAKWE,Real Time,Load Zone CPS,21.95
8012,2018-03-25,1300,1215,PEAKWE,Real Time,Load Zone CPS,22.18
8013,2018-03-25,1300,1230,PEAKWE,Real Time,Load Zone CPS,23.24
8014,2018-03-25,1300,1245,PEAKWE,Real Time,Load Zone CPS,27.56
8015,2018-03-25,1300,1300,PEAKWE,Real Time,Load Zone CPS,27.65
8016,2018-03-25,1400,1315,PEAKWE,Real Time,Load Zone CPS,24.68
8017,2018-03-25,1400,1330,PEAKWE,Real Time,Load Zone CPS,26.01
8018,2018-03-25,1400,1345,PEAKWE,Real Time,Load Zone CPS,26.95
8019,2018-03-25,1400,1400,PEAKWE,Real Time,Load Zone CPS,27.59
8020,2018-03-25,1500,1415,PEAKWE,Real Time,Load Zone CPS,27.16
8021,2018-03-25,1500,1430,PEAKWE,Real Time,Load Zone CPS,28.27
8022,2018-03-25,1500,1445,PEAKWE,Real Time,Load Zone CPS,28.94
8023,2018-03-25,1500,1500,PEAKWE,Real Time,Load Zone CPS,30.3
8024,2018-03-25,1600,1515,PEAKWE,Real Time,Load Zone CPS,30.84
8025,2018-03-25,1600,1530,PEAKWE,Real Time,Load Zone CPS,32.12
8026,2018-03-25,1600,1545,PEAKWE,Real Time,Load Zone CPS,33.95
8027,2018-03-25,1600,1600,PEAKWE,Real Time,Load Zone CPS,44.37
8028,2018-03-25,1700,1615,PEAKWE,Real Time,Load Zone CPS,32.42
8029,2018-03-25,1700,1630,PEAKWE,Real Time,Load Zone CPS,31.86
8030,2018-03-25,1700,1645,PEAKWE,Real Time,Load Zone CPS,33.78
8031,2018-03-25,1700,1700,PEAKWE,Real Time,Load Zone CPS,31.98
8032,2018-03-25,1800,1715,PEAKWE,Real Time,Load Zone CPS,32.15
8033,2018-03-25,1800,1730,PEAKWE,Real Time,Load Zone CPS,32.15
8034,2018-03-25,1800,1745,PEAKWE,Real Time,Load Zone CPS,31.11
8035,2018-03-25,1800,1800,PEAKWE,Real Time,Load Zone CPS,30.62
8036,2018-03-25,1900,1815,PEAKWE,Real Time,Load Zone CPS,35.52
8037,2018-03-25,1900,1830,PEAKWE,Real Time,Load Zone CPS,32.08
8038,2018-03-25,1900,1845,PEAKWE,Real Time,Load Zone CPS,30.75
8039,2018-03-25,1900,1900,PEAKWE,Real Time,Load Zone CPS,29.59
8040,2018-03-25,2000,1915,PEAKWE,Real Time,Load Zone CPS,29.17
8041,2018-03-25,2000,1930,PEAKWE,Real Time,Load Zone CPS,28.73
8042,2018-03-25,2000,1945,PEAKWE,Real Time,Load Zone CPS,29.14
8043,2018-03-25,2000,2000,PEAKWE,Real Time,Load Zone CPS,29.36
8044,2018-03-25,2100,2015,PEAKWE,Real Time,Load Zone CPS,31.19
8045,2018-03-25,2100,2030,PEAKWE,Real Time,Load Zone CPS,28.11
8046,2018-03-25,2100,2045,PEAKWE,Real Time,Load Zone CPS,24.49
8047,2018-03-25,2100,2100,PEAKWE,Real Time,Load Zone CPS,22.11
8048,2018-03-25,2200,2115,PEAKWE,Real Time,Load Zone CPS,23.15
8049,2018-03-25,2200,2130,PEAKWE,Real Time,Load Zone CPS,25.75
8050,2018-03-25,2200,2145,PEAKWE,Real Time,Load Zone CPS,22.09
8051,2018-03-25,2200,2200,PEAKWE,Real Time,Load Zone CPS,20.06
8052,2018-03-25,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,23.04
8053,2018-03-25,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,21.3
8054,2018-03-25,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.77
8055,2018-03-25,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,19.78
8056,2018-03-25,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,19.96
8057,2018-03-25,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,19.52
8058,2018-03-25,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,18.57
8059,2018-03-25,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,16.85
8060,2018-03-26,100,15,OFF-PEAK,Real Time,Load Zone CPS,18.02
8061,2018-03-26,100,30,OFF-PEAK,Real Time,Load Zone CPS,16.89
8062,2018-03-26,100,45,OFF-PEAK,Real Time,Load Zone CPS,8.13
8063,2018-03-26,100,100,OFF-PEAK,Real Time,Load Zone CPS,6.75
8064,2018-03-26,200,115,OFF-PEAK,Real Time,Load Zone CPS,6.87
8065,2018-03-26,200,130,OFF-PEAK,Real Time,Load Zone CPS,8.36
8066,2018-03-26,200,145,OFF-PEAK,Real Time,Load Zone CPS,10.42
8067,2018-03-26,200,200,OFF-PEAK,Real Time,Load Zone CPS,8.93
8068,2018-03-26,300,215,OFF-PEAK,Real Time,Load Zone CPS,8.01
8069,2018-03-26,300,230,OFF-PEAK,Real Time,Load Zone CPS,6.59
8070,2018-03-26,300,245,OFF-PEAK,Real Time,Load Zone CPS,8.09
8071,2018-03-26,300,300,OFF-PEAK,Real Time,Load Zone CPS,6.23
8072,2018-03-26,400,315,OFF-PEAK,Real Time,Load Zone CPS,7.98
8073,2018-03-26,400,330,OFF-PEAK,Real Time,Load Zone CPS,7.15
8074,2018-03-26,400,345,OFF-PEAK,Real Time,Load Zone CPS,7.17
8075,2018-03-26,400,400,OFF-PEAK,Real Time,Load Zone CPS,8.13
8076,2018-03-26,500,415,OFF-PEAK,Real Time,Load Zone CPS,6.34
8077,2018-03-26,500,430,OFF-PEAK,Real Time,Load Zone CPS,7.28
8078,2018-03-26,500,445,OFF-PEAK,Real Time,Load Zone CPS,7.02
8079,2018-03-26,500,500,OFF-PEAK,Real Time,Load Zone CPS,7.12
8080,2018-03-26,600,515,OFF-PEAK,Real Time,Load Zone CPS,8.07
8081,2018-03-26,600,530,OFF-PEAK,Real Time,Load Zone CPS,8.12
8082,2018-03-26,600,545,OFF-PEAK,Real Time,Load Zone CPS,8.25
8083,2018-03-26,600,600,OFF-PEAK,Real Time,Load Zone CPS,8.25
8084,2018-03-26,700,615,PEAKWE,Real Time,Load Zone CPS,8.71
8085,2018-03-26,700,630,PEAKWE,Real Time,Load Zone CPS,9.76
8086,2018-03-26,700,645,PEAKWE,Real Time,Load Zone CPS,10.79
8087,2018-03-26,700,700,PEAKWE,Real Time,Load Zone CPS,11.24
8088,2018-03-26,800,715,PEAKWE,Real Time,Load Zone CPS,12.51
8089,2018-03-26,800,730,PEAKWE,Real Time,Load Zone CPS,12.4
8090,2018-03-26,800,745,PEAKWE,Real Time,Load Zone CPS,12.78
8091,2018-03-26,800,800,PEAKWE,Real Time,Load Zone CPS,11.16
8092,2018-03-26,900,815,PEAKWE,Real Time,Load Zone CPS,15.56
8093,2018-03-26,900,830,PEAKWE,Real Time,Load Zone CPS,17.27
8094,2018-03-26,900,845,PEAKWE,Real Time,Load Zone CPS,17.94
8095,2018-03-26,900,900,PEAKWE,Real Time,Load Zone CPS,18.36
8096,2018-03-26,1000,915,PEAKWE,Real Time,Load Zone CPS,18.39
8097,2018-03-26,1000,930,PEAKWE,Real Time,Load Zone CPS,18.53
8098,2018-03-26,1000,945,PEAKWE,Real Time,Load Zone CPS,18.37
8099,2018-03-26,1000,1000,PEAKWE,Real Time,Load Zone CPS,18.1
8100,2018-03-26,1100,1015,PEAKWE,Real Time,Load Zone CPS,18.88
8101,2018-03-26,1100,1030,PEAKWE,Real Time,Load Zone CPS,19.06
8102,2018-03-26,1100,1045,PEAKWE,Real Time,Load Zone CPS,18.91
8103,2018-03-26,1100,1100,PEAKWE,Real Time,Load Zone CPS,18.68
8104,2018-03-26,1200,1115,PEAKWE,Real Time,Load Zone CPS,19.36
8105,2018-03-26,1200,1130,PEAKWE,Real Time,Load Zone CPS,18.98
8106,2018-03-26,1200,1145,PEAKWE,Real Time,Load Zone CPS,20.03
8107,2018-03-26,1200,1200,PEAKWE,Real Time,Load Zone CPS,20.27
8108,2018-03-26,1300,1215,PEAKWE,Real Time,Load Zone CPS,21.31
8109,2018-03-26,1300,1230,PEAKWE,Real Time,Load Zone CPS,22.41
8110,2018-03-26,1300,1245,PEAKWE,Real Time,Load Zone CPS,25.01
8111,2018-03-26,1300,1300,PEAKWE,Real Time,Load Zone CPS,29.72
8112,2018-03-26,1400,1315,PEAKWE,Real Time,Load Zone CPS,21.15
8113,2018-03-26,1400,1330,PEAKWE,Real Time,Load Zone CPS,20.96
8114,2018-03-26,1400,1345,PEAKWE,Real Time,Load Zone CPS,22.62
8115,2018-03-26,1400,1400,PEAKWE,Real Time,Load Zone CPS,24.81
8116,2018-03-26,1500,1415,PEAKWE,Real Time,Load Zone CPS,23.03
8117,2018-03-26,1500,1430,PEAKWE,Real Time,Load Zone CPS,26.33
8118,2018-03-26,1500,1445,PEAKWE,Real Time,Load Zone CPS,27.01
8119,2018-03-26,1500,1500,PEAKWE,Real Time,Load Zone CPS,26.56
